Nº  da AF,Tipo,Nome do Fornecedor,Filial,A.F. Principal,"Tem
Filha",Fornecedor,Nome da Filial,Comprador,Nome do Comprador,Un. Compr.,"Dados
Repres.","Data da
AF","Dt. Últ.
Receb.","Cond.
Pag.",Unidade,"Desconto
 (R$/%)","Outras
Despesas","Valor Total
Pedido (R$)",ST,Autoriz,Origem,Origem,Dev,"Impressa/
Enviada",Transp. 1,Cond. Pag T1,Frete T1,Transp 2,Cond. Pag. T2,Frete T2,"Fnt.
Recurso","Tipo Frete
Interno","Guia
Importação","Núm.
Contrato","Núm.
Licitação",Multa Atraso,Qtd dias,Ind. Data Base,Autorizador,Moeda,"Data de
Validade","Código
Referência",Val. Tot. Financeiro,Valor Total Integral,"Recebto
Confirmado",Modalidade,Modalidade,XML Gerado,Aceita,Data Aceite,Total Valor Pendente,Total Qtde. Pendente
00003603,N,UPS DO BRASIL REMESSAS EXPRESSAS LTDA,016,00003603,N,2461,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/16/2022,3/21/2022,00,001,0,0,"228,7",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"228,7","228,7",Não,00000001,Padrão,,S,3/16/2022,0,0
00003604,N,FEDERAL EXPRESS CORPORATION,016,00003604,N,4561,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/16/2022,3/20/2022,00,001,0,0,"515,42",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"515,42","515,42",Não,00000001,Padrão,,S,3/16/2022,0,0
00003605,N,DIGITAL LOGIC LTD.,016,00003605,N,11519,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/16/2022,3/18/2022,00,001,0,0,"329,82",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"329,82","329,82",Não,00000001,Padrão,,S,3/16/2022,0,0
00003606,N,AMAZON.COM,016,00003606,N,6741,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,3/16/2022,3/21/2022,00,001,0,0,"10.594,24",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"10.594,24","10.594,24",Não,00000001,Padrão,,S,3/16/2022,0,0
00003607,N,UDACITY INC.,016,00003607,N,8709,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/17/2022,3/18/2022,00,001,0,0,"567,01",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"567,01","567,01",Não,00000001,Padrão,,S,3/17/2022,0,0
00003608,N,AUTOMOX INC. ,016,00003608,N,11008,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/17/2022,3/18/2022,00,001,0,0,"34,51",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"34,51","34,51",Não,00000001,Padrão,,S,3/17/2022,0,0
00003609,N,AUTOMOX INC. ,016,00003609,N,11008,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/17/2022,3/18/2022,00,001,0,0,"1.622,06",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.622,06","1.622,06",Não,00000001,Padrão,,S,3/17/2022,0,0
00003610,N,GOTO TAGS,016,00003610,N,11547,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/17/2022,3/18/2022,00,001,0,0,"117,72",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"117,72","117,72",Não,00000001,Padrão,,S,3/17/2022,0,0
00003611,N,BANCO SANTANDER BRASIL (CARTÃO) ,016,00003611,N,5755,C.E.S.A.R - NORTE,19,MARIA HELENA,,Não,3/18/2022,3/18/2022,00,001,0,0,"7,99",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"7,99","7,99",Não,00000001,Padrão,,S,3/18/2022,0,0
00003612,N,GOTO TAGS,016,00003612,N,11547,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/18/2022,3/18/2022,00,001,0,0,"838,15",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"838,15","838,15",Não,00000001,Padrão,,S,3/18/2022,0,0
00003613,N,W OLIVEIRA DE SOUZA ME,016,00003613,N,9643,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/20/2022,3/20/2022,08,001,0,0,"4.200,00",R,S,31,AF,N,Não,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"4.200,00","4.200,00",Não,00000001,Padrão,,S,3/20/2022,0,0
00003614,N,W OLIVEIRA DE SOUZA ME,016,00003614,N,9643,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,3/20/2022,3/20/2022,20,001,0,0,"1.250,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.250,00","1.250,00",Não,00000001,Padrão,,S,3/20/2022,0,0
00003615,N,TELEFONICA BRASIL S.A,016,00003615,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/20/2022,3/20/2022,00,001,0,0,809,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,809,809,Não,00000001,Padrão,,S,3/20/2022,0,0
00003616,N,TELEFONICA BRASIL S.A,016,00003616,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/20/2022,3/20/2022,00,001,0,0,50,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,50,50,Não,00000001,Padrão,,S,3/20/2022,0,0
00003617,N,TELEFONICA BRASIL S.A,016,00003617,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/20/2022,3/20/2022,00,001,0,0,140,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,140,140,Não,00000001,Padrão,,S,3/20/2022,0,0
00003618,N,AMAZON.COM,016,00003618,N,6741,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,3/21/2022,3/21/2022,00,001,0,0,"13.678,14",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"13.678,14","13.678,14",Não,00000001,Padrão,,S,3/21/2022,0,0
00003619,N,CENTRO DE INTEGRACAO EMPRESA ESCOLA CIEE,016,00003619,N,10256,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/22/2022,3/22/2022,00,001,0,0,980,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,980,980,Não,00000001,Padrão,,S,3/22/2022,0,0
00003620,N,BENCHIMOL IRMAO & CIA LTDA,016,00003620,N,6906,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,3/22/2022,,00,001,0,0,60,A,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,60,60,Não,00000001,Padrão,,S,3/22/2022,60,4
00003621,N,FEDERAL EXPRESS CORPORATION,016,00003621,N,4561,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/22/2022,3/22/2022,00,001,0,0,"9.368,18",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"9.368,18","9.368,18",Não,00000001,Padrão,,S,3/22/2022,0,0
00003624,N,UBER DO BRASIL TECNOLOGIA LTDA.,016,00003624,N,10038,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/23/2022,3/23/2022,08,001,0,0,"2.156,09",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"2.156,09","2.156,09",Não,00000001,Padrão,,S,3/23/2022,0,0
00003625,N,AMAZONAS ENERGIA S.A,016,00003625,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/23/2022,3/23/2022,00,001,0,0,"257,58",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"257,58","257,58",Não,00000001,Padrão,,S,3/23/2022,0,0
00003626,N,AMAZONAS ENERGIA S.A,016,00003626,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/23/2022,3/23/2022,00,001,0,0,"109,09",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"109,09","109,09",Não,00000001,Padrão,,S,3/23/2022,0,0
00003627,N,AMAZONAS ENERGIA S.A,016,00003627,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/23/2022,3/23/2022,00,001,0,0,"300,15",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"300,15","300,15",Não,00000001,Padrão,,S,3/23/2022,0,0
00003628,N,AMAZONAS ENERGIA S.A,016,00003628,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/23/2022,3/23/2022,00,001,0,0,"375,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"375,8","375,8",Não,00000001,Padrão,,S,3/23/2022,0,0
00003629,N,AMAZONAS ENERGIA S.A,016,00003629,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/23/2022,3/23/2022,00,001,0,0,"2.753,35",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"2.753,35","2.753,35",Não,00000001,Padrão,,S,3/23/2022,0,0
00003630,N,AMAZONAS ENERGIA S.A,016,00003630,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/23/2022,3/23/2022,00,001,0,0,"75,04",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"75,04","75,04",Não,00000001,Padrão,,S,3/23/2022,0,0
00003631,N,AMAZONAS ENERGIA S.A,016,00003631,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/23/2022,3/23/2022,00,001,0,0,"120,44",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"120,44","120,44",Não,00000001,Padrão,,S,3/23/2022,0,0
00003633,N,SV INSTALAÇÕES LTDA.,016,00003633,N,8960,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,3/24/2022,3/28/2022,30,001,0,0,"6.212,70",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"6.212,70","6.212,70",Não,00000001,Padrão,,S,3/24/2022,0,0
00003635,N,AMAZONAS ENERGIA S.A,016,00003635,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/28/2022,3/28/2022,00,001,0,0,"55,39",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"55,39","55,39",Não,00000001,Padrão,,S,3/28/2022,0,0
00003638,N,BENCHIMOL IRMAO & CIA LTDA,016,00003638,N,6906,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,3/29/2022,,00,001,0,0,60,A,S,31,AF,N,Não,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,60,60,Não,00000001,Padrão,,S,3/29/2022,60,4
00003639,N,PATRIMONIAL PARTICIPAÇÕES E EMPREENDIMENTOS LTDA,016,00003639,N,8283,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/30/2022,3/30/2022,00,001,0,0,"15.438,11",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"15.438,11","15.438,11",Não,00000001,Padrão,,S,3/30/2022,0,0
00003640,N,WALESWSKA TELLES DE SOUZA PINHEIRO,016,00003640,N,10710,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,3/30/2022,3/30/2022,00,001,0,0,"21.930,08",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"21.930,08","21.930,08",Não,00000001,Padrão,,S,3/30/2022,0,0
00003642,N,BENCHIMOL IRMAO & CIA LTDA,016,00003642,N,6906,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,3/31/2022,,00,001,0,0,70,A,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,70,70,Não,00000001,Padrão,,S,3/31/2022,70,7
00003643,N,FILIPEFLOP COMPONENTES ELETRONICOS EIRELI EPP,016,00003643,N,7593,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,3/31/2022,4/14/2022,00,001,0,"21,56","33,56",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"33,56","33,56",Não,00000001,Padrão,,S,3/31/2022,0,0
00003644,N,SANDRO OLIVERIA DE ASSUNCAO,016,00003644,N,10534,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,3/31/2022,4/14/2022,00,001,0,0,40,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,40,40,Não,00000001,Padrão,,S,3/31/2022,0,0
00003645,N,CENTRO DE EST. E SIST. AVANC. RECIFE,016,00003645,N,2006,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,3/31/2022,15,001,0,0,"433,84",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"433,84","433,84",Não,00000001,Padrão,,S,4/1/2022,0,0
00003646,N,CENTRO DE EST. E SIST. AVANC. RECIFE,016,00003646,N,2006,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,3/31/2022,15,001,0,0,"2.488,29",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"2.488,29","2.488,29",Não,00000001,Padrão,,S,4/1/2022,0,0
00003647,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003647,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"603,75",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"603,75","603,75",Não,00000001,Padrão,,S,4/1/2022,0,0
00003648,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003648,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"509,41",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"509,41","509,41",Não,00000001,Padrão,,S,4/1/2022,0,0
00003649,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003649,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,4/1/2022,0,0
00003650,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003650,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,4/1/2022,0,0
00003651,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003651,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,4/1/2022,0,0
00003652,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003652,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"499,92",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"499,92","499,92",Não,00000001,Padrão,,S,4/1/2022,0,0
00003653,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003653,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"580,42",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"580,42","580,42",Não,00000001,Padrão,,S,4/1/2022,0,0
00003654,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003654,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,4/1/2022,0,0
00003655,N,L. J GUERRA E CIA LTDA,016,00003655,N,7861,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/1/2022,4/6/2022,08,001,0,0,"667,18",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"667,18","667,18",Não,00000001,Padrão,,S,4/1/2022,0,0
00003656,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003656,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,4/1/2022,0,0
00003657,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003657,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"390,86",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"390,86","390,86",Não,00000001,Padrão,,S,4/1/2022,0,0
00003658,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003658,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"509,41",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"509,41","509,41",Não,00000001,Padrão,,S,4/1/2022,0,0
00003659,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003659,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"497,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"497,8","497,8",Não,00000001,Padrão,,S,4/1/2022,0,0
00003660,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003660,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"497,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"497,8","497,8",Não,00000001,Padrão,,S,4/1/2022,0,0
00003661,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003661,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"497,8",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"497,8","497,8",Não,00000001,Padrão,,S,4/1/2022,0,0
00003662,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003662,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,609,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,609,609,Não,00000001,Padrão,,S,4/1/2022,0,0
00003663,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003663,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,4/1/2022,0,0
00003664,N,CONDOMINIO THE PLACE BUSINESS CENTER,016,00003664,N,8268,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/1/2022,00,001,0,0,"502,89",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"502,89","502,89",Não,00000001,Padrão,,S,4/1/2022,0,0
00003665,N,TELEFONICA BRASIL S.A,016,00003665,N,11212,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/1/2022,4/5/2022,00,001,0,0,"2.058,19",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"2.058,19","2.058,19",Não,00000001,Padrão,,S,4/1/2022,0,0
00003666,N,"FBX ARQUITETURA, CONSTRUÇÕES E CONSULTORIA EIRELI - ME",016,00003666,N,11353,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/1/2022,4/6/2022,15,001,0,0,"33.158,64",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"33.158,64","33.158,64",Não,00000001,Padrão,,S,4/1/2022,0,0
00003667,N,W OLIVEIRA DE SOUZA ME,016,00003667,N,9643,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/4/2022,4/4/2022,20,001,0,0,"3.279,50",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"3.279,50","3.279,50",Não,00000001,Padrão,,S,4/4/2022,0,0
00003668,N,PATRIMONIAL PARTICIPAÇÕES E EMPREENDIMENTOS LTDA,016,00003668,N,8283,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/4/2022,4/5/2022,00,001,0,0,"15.438,11",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"15.438,11","15.438,11",Não,00000001,Padrão,,S,4/4/2022,0,0
00003670,N,JONES LOPES DA SILVA 00003054217,016,00003670,N,11113,C.E.S.A.R - NORTE,33,JAINA DA SILVA RODRIGUES,,Não,4/4/2022,4/8/2022,05,001,0,0,590,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,590,590,Não,00000001,Padrão,,S,4/4/2022,0,0
00003671,N,AOVS SISTEMAS DE INFORMATICA LTDA,016,00003671,N,4520,C.E.S.A.R - NORTE,34,ALINE DAVINO DA SILVA ,,Não,4/5/2022,4/11/2022,15,001,0,0,"1.800,00",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.800,00","1.800,00",Não,00000001,Padrão,,S,4/5/2022,0,0
00003672,N,NATUREZA COMERCIO DE DESCARTAVEIS LTDA,016,00003672,N,11403,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,4/6/2022,5/17/2022,00,001,0,0,"535,95",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"535,95","535,95",Não,00000001,Padrão,,S,4/6/2022,0,0
00003673,N,KALUNGA SA,016,00003673,N,5981,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,4/6/2022,4/19/2022,00,001,0,0,"1.154,50",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"1.154,50","1.154,50",Não,00000001,Padrão,,S,4/6/2022,0,0
00003674,N,MY-SIM.COM,016,00003674,N,9723,C.E.S.A.R - NORTE,2979,DANIELE LUISE DO NASCIMENTO ,,Não,4/7/2022,5/13/2022,00,001,0,0,"600,03",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"600,03","600,03",Não,00000001,Padrão,,S,4/7/2022,0,0
00003675,N,AMAZONAS ENERGIA S.A,016,00003675,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/7/2022,4/7/2022,00,001,0,0,"379,59",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"379,59","379,59",Não,00000001,Padrão,,S,4/7/2022,0,0
00003676,N,AMAZONAS ENERGIA S.A,016,00003676,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/7/2022,4/7/2022,00,001,0,0,"102,78",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"102,78","102,78",Não,00000001,Padrão,,S,4/7/2022,0,0
00003677,N,AMAZONAS ENERGIA S.A,016,00003677,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/7/2022,4/7/2022,00,001,0,0,"198,31",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"198,31","198,31",Não,00000001,Padrão,,S,4/7/2022,0,0
00003678,N,BANDEIRA DE MELO E FILHOS LTDA,016,00003678,N,9273,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,4/7/2022,5/13/2022,00,001,0,0,202,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,202,202,Não,00000001,Padrão,,S,4/7/2022,0,0
00003680,N,AMAZONAS ENERGIA S.A,016,00003680,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/7/2022,4/7/2022,00,001,0,0,"418,37",R,S,31,AF,N,Não,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"418,37","418,37",Não,00000001,Padrão,,S,4/7/2022,0,0
00003681,N,AMAZONAS ENERGIA S.A,016,00003681,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/7/2022,4/7/2022,00,001,0,0,"3.180,81",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"3.180,81","3.180,81",Não,00000001,Padrão,,S,4/7/2022,0,0
00003682,N,AMAZONAS ENERGIA S.A,016,00003682,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/7/2022,4/7/2022,00,001,0,0,"75,04",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"75,04","75,04",Não,00000001,Padrão,,S,4/7/2022,0,0
00003683,N,AMAZONAS ENERGIA S.A,016,00003683,N,6899,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/7/2022,4/7/2022,00,001,0,0,"120,44",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"120,44","120,44",Não,00000001,Padrão,,S,4/7/2022,0,0
00003684,N,OI S.A. - EM RECUPERACAO JUDICIAL,016,00003684,N,10990,C.E.S.A.R - NORTE,25,VICTOR SOUZA,,Não,4/7/2022,4/7/2022,00,001,0,0,"3.803,26",R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"3.803,26","3.803,26",Não,00000001,Padrão,,S,4/7/2022,0,0
00003686,N,IMPORTADORA LUANJO LTDA,016,00003686,N,10296,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,001,Não,4/7/2022,5/17/2022,00,001,0,0,229,R,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,229,229,Não,00000001,Padrão,,S,4/7/2022,0,0
00003687,N,RI HAPPY BRINQUEDOS S.A,016,00003687,N,10300,C.E.S.A.R - NORTE,73,RENATA MOREIRA MENDONÇA,,Não,4/8/2022,,00,001,0,0,"3.420,00",A,S,31,AF,N,Sim,,,0,,,0,00,,,,,0,0,DMNF,,R$,,,"3.420,00","3.420,00",Não,00000001,Padrão,,S,4/8/2022,"3.420,00",2
